transaction_id,user_id,amount,merchant,category,location,device_id,timestamp,status,is_anomaly,anomaly_type
9df79fcb-6149-4a50-af1d-625f905279da,35,3387.47,Jio Recharge,Utilities,"Mumbai, IN",device-mobile-035,2026-08-19T22:46:21.823367+00:00,APPROVED,0,None
a820ff0f-5a86-4346-ab9e-a736fbd4da58,40,1767.17,Tanishq,Luxury & Jewelry,"Ahmedabad, IN",device-mobile-040,2026-08-19T22:49:48.823367+00:00,APPROVED,0,None
1bd45a63-715e-4ab8-b0d4-c9b964a0beae,44,1929.31,Instamart,Groceries,"Kolkata, IN",device-mobile-044,2026-08-19T22:57:39.823367+00:00,APPROVED,0,None
bc08b94a-250c-4fd4-a904-9f64238dbbda,10,2402.23,H&M,Shopping,"Mumbai, IN",device-mobile-010,2026-08-19T23:02:11.823367+00:00,APPROVED,0,None
1bfb4201-ce7c-4a83-955b-f8fc9657ca7d,14,1158.79,PVR Cinemas,Entertainment,"Chennai, IN",device-mobile-014,2026-08-19T23:17:16.823367+00:00,APPROVED,0,None
66ff21ba-bc6f-45dc-9150-4f107273dd79,17,1691.89,Netflix,Entertainment,"Mumbai, IN",device-mobile-017,2026-08-19T23:17:56.823367+00:00,APPROVED,0,None
c6d74209-3057-4b17-ba62-d9d5ac0c5fcc,23,2930.21,Zara,Shopping,"Hyderabad, IN",device-mobile-023,2026-08-19T23:18:00.823367+00:00,APPROVED,0,None
626764e9-e571-4e91-b2e8-dba7f97858b7,42,3054.77,Malabar Gold,Luxury & Jewelry,"Hyderabad, IN",device-mobile-042,2026-08-19T23:41:21.823367+00:00,APPROVED,0,None
3c0f4c48-00c7-41f2-98ea-988032e43dcc,29,2358.13,Starbucks,Food & Dining,"Pune, IN",device-laptop-029,2026-08-19T23:52:17.823367+00:00,APPROVED,0,None
5efce6ea-4e06-4712-b58d-e3eb1940b457,9,7153.81,Ajio,Shopping,"Cayman Islands, KY",device-mobile-009,2026-08-20T00:06:25.823367+00:00,SUSPICIOUS,1,LOCATION_HOPPING
b87b1f4f-de98-487f-9db8-581ed359aa67,37,1107.95,Jio Recharge,Utilities,"Kolkata, IN",device-mobile-037,2026-08-20T00:07:04.823367+00:00,APPROVED,0,None
da30b230-9e93-404d-8887-853eafcb96ae,24,2274.33,Zara,Shopping,"Bengaluru, IN",device-mobile-024,2026-08-20T00:07:44.823367+00:00,APPROVED,0,None
8c14c08f-71ae-43e2-a07f-40f854cdc0dc,28,1530.95,BigBasket,Groceries,"Chennai, IN",device-mobile-028,2026-08-20T00:39:32.823367+00:00,APPROVED,0,None
c4fc277c-d881-4f53-8fe4-7ebbcb697f2d,19,2954.99,Barbeque Nation,Food & Dining,"Kolkata, IN",device-mobile-019,2026-08-20T00:43:28.823367+00:00,APPROVED,0,None
981213e4-75a3-49a8-bdbb-ba78fc7998a1,26,2631.95,Starbucks,Food & Dining,"Ahmedabad, IN",device-laptop-026,2026-08-20T00:44:14.823367+00:00,APPROVED,0,None
6c2b3b51-12da-44f6-bac3-b30cbdb425b1,18,1573.12,Zepto,Groceries,"Bengaluru, IN",device-mobile-018,2026-08-20T00:48:11.823367+00:00,APPROVED,0,None
cf7185e1-8968-4a6f-821b-f62f349fba14,46,1413.4,Netflix,Entertainment,"Delhi, IN",device-mobile-046,2026-08-20T00:52:10.823367+00:00,APPROVED,0,None
14a6e393-43e4-4474-947b-a864846c6bdf,23,2829.59,Zepto,Groceries,"Hyderabad, IN",device-mobile-023,2026-08-20T00:58:00.823367+00:00,APPROVED,0,None
257585d3-2795-496b-85f6-50581583dfa7,28,4543.05,Nature's Basket,Groceries,"Chennai, IN",device-mobile-028,2026-08-20T01:13:16.823367+00:00,APPROVED,0,None
dc2054dc-67ad-4a70-b2f9-adeac1cc50dd,17,87506.27,Apple Store,Electronics,"Mumbai, IN",device-mobile-017,2026-08-20T01:19:02.823367+00:00,FLAGGED,1,HIGH_AMOUNT_SPIKE
5e5c1aba-8e41-49e7-84b8-908a1065bf5c,21,3968.37,Booking.com,Travel,"Chennai, IN",device-mobile-021,2026-08-20T01:32:53.823367+00:00,APPROVED,0,None
4f256a79-7fcf-4c2f-8b32-847320273280,35,1886.6,DMart,Groceries,"Mumbai, IN",device-mobile-035,2026-08-20T01:39:12.823367+00:00,APPROVED,0,None
32224356-8c40-46e4-9122-9217d317b15d,20,1688.71,Nature's Basket,Groceries,"Pune, IN",device-mobile-020,2026-08-20T01:39:23.823367+00:00,APPROVED,0,None
dfdbd6df-666a-403d-b64c-578a2ee7c8ee,26,2242.24,Nature's Basket,Groceries,"Ahmedabad, IN",device-mobile-026,2026-08-20T01:48:02.823367+00:00,APPROVED,0,None
ad86e42a-e8bc-4c38-b722-ff1120b7ff88,7,1099.39,Booking.com,Travel,"Mumbai, IN",device-mobile-007,2026-08-20T01:51:22.823367+00:00,APPROVED,0,None
5ba8f5f0-dd4a-4e96-9161-62a976c532cc,3,2742.24,Spotify,Entertainment,"Delhi, IN",device-mobile-003,2026-08-20T01:52:35.823367+00:00,APPROVED,0,None
8a2be5b7-70f2-40db-b6da-13dd10810402,15,1943.06,IndiGo,Travel,"Kolkata, IN",device-mobile-015,2026-08-20T01:54:26.823367+00:00,APPROVED,0,None
65f0a6ba-686f-440d-810a-be407376974a,15,1553.33,Zomato,Food & Dining,"Kolkata, IN",device-mobile-015,2026-08-20T01:54:39.823367+00:00,APPROVED,0,None
738361c7-4b96-486b-a44b-0d549cceaedd,3,4475.61,Steam Games,Shopping,"Singapore, SG",device-botnet-44,2026-08-20T02:33:44.823367+00:00,FLAGGED,1,FAILED_ATTEMPT_STUFFING
61c96465-3810-43a8-a613-4b170c8b6966,11,921.63,MakeMyTrip,Travel,"Delhi, IN",device-mobile-011,2026-08-20T02:43:09.823367+00:00,APPROVED,0,None
8e1c4f81-4e15-4fa1-a0e9-ed0e18672eb7,24,1965.86,Croma,Electronics,"Bengaluru, IN",device-laptop-024,2026-08-20T02:46:27.823367+00:00,APPROVED,0,None
e46f2875-f851-4540-8dcb-bca0c3296765,31,1171.8,Tata Power,Utilities,"Delhi, IN",device-mobile-031,2026-08-20T02:49:37.823367+00:00,APPROVED,0,None
19812ef6-e984-4a92-8432-0b6f2f3468eb,20,2331.96,Apple Store,Electronics,"Pune, IN",device-mobile-020,2026-08-20T02:52:14.823367+00:00,APPROVED,0,None
b552c8a8-fc0f-4c22-80a7-206c6772d07b,17,958.17,Amazon India,Shopping,"Mumbai, IN",device-mobile-017,2026-08-20T02:56:01.823367+00:00,APPROVED,0,None
8edd700d-5216-4f4d-b53e-a017a918df6e,45,859.64,Netflix,Entertainment,"Kolkata, IN",device-mobile-045,2026-08-20T03:07:31.823367+00:00,APPROVED,0,None
444975bd-96b8-4e5b-9a2e-e5b5ba3b9284,48,3585.49,Nature's Basket,Groceries,"Bengaluru, IN",device-mobile-048,2026-08-20T03:10:51.823367+00:00,APPROVED,0,None
6c54baf4-5bb8-4ee6-92b0-c00a6a0841cc,39,4654.15,Myntra,Shopping,"Chennai, IN",device-mobile-039,2026-08-20T03:28:05.823367+00:00,APPROVED,0,None
c8aee970-8ff0-470c-b64d-e76f1d22f37b,6,572.71,Amazon India,Shopping,"Hyderabad, IN",device-mobile-006,2026-08-20T03:37:32.823367+00:00,APPROVED,0,None
40268b68-87fe-48b7-b1d3-435638cce431,15,1392.41,Dominos,Food & Dining,"Kolkata, IN",device-mobile-015,2026-08-20T03:48:55.823367+00:00,APPROVED,0,None
848859f0-3a39-4604-8c6d-be5d30a231f4,50,1123.31,Blinkit,Groceries,"Kolkata, IN",device-mobile-050,2026-08-20T03:59:20.823367+00:00,APPROVED,0,None
3bfa2cc7-8f35-4fb2-a3e6-7903d39e8cc3,6,379.04,Flipkart,Shopping,"Hyderabad, IN",device-mobile-006,2026-08-20T04:00:34.823367+00:00,APPROVED,0,None
fb7c90fa-e3ad-41c1-b81c-05aada87a592,27,1110.56,Ajio,Shopping,"Chennai, IN",device-mobile-027,2026-08-20T04:06:26.823367+00:00,APPROVED,0,None
53a36947-7f9f-480c-ae63-fea5e1bf48fe,10,2190.87,Netflix,Entertainment,"Mumbai, IN",device-mobile-010,2026-08-20T04:50:27.823367+00:00,APPROVED,0,None
cd33d60b-445e-4af5-9670-8f7151712704,33,652.17,IndiGo,Travel,"Kolkata, IN",device-mobile-033,2026-08-20T04:54:07.823367+00:00,APPROVED,0,None
9e9d0306-bdad-481c-8940-2f1027382cac,5,939.53,H&M,Shopping,"Mumbai, IN",device-mobile-005,2026-08-20T04:57:12.823367+00:00,APPROVED,0,None
57d0f556-d952-407a-943c-97925d976d9a,27,855.17,Zepto,Groceries,"Chennai, IN",device-mobile-027,2026-08-20T05:06:24.823367+00:00,APPROVED,0,None
4756c8b7-ca27-416c-9916-e8ce244f12b0,28,2813.83,MakeMyTrip,Travel,"Chennai, IN",device-mobile-028,2026-08-20T05:08:33.823367+00:00,APPROVED,0,None
02fb79cf-956e-49cc-811e-cfec2b28e756,27,1767.26,Myntra,Shopping,"Pune, IN",device-mobile-027,2026-08-20T05:08:58.823367+00:00,APPROVED,0,None
2d550305-1f8a-4215-a391-fe0489536490,2,2475.02,Blinkit,Groceries,"Pune, IN",device-mobile-002,2026-08-20T05:10:14.823367+00:00,APPROVED,0,None
d2b66731-2afd-409b-8ad4-d71f23cf205b,15,1633.57,MakeMyTrip,Travel,"Kolkata, IN",device-mobile-015,2026-08-20T05:10:34.823367+00:00,APPROVED,0,None
5e7f3bce-2ef9-44a5-a84a-2a627be1124b,49,3037.46,Booking.com,Travel,"Delhi, IN",device-laptop-049,2026-08-20T05:32:31.823367+00:00,APPROVED,0,None
b5914bf6-f015-4c99-8586-ff1f65a19a71,36,1349.46,Myntra,Shopping,"Mumbai, IN",device-mobile-036,2026-08-20T05:33:51.823367+00:00,APPROVED,0,None
12fba5e8-f973-4b14-8b26-221ad57b2854,22,979.78,Ola,Travel,"Bengaluru, IN",device-mobile-022,2026-08-20T05:34:53.823367+00:00,APPROVED,0,None
d377f5bf-1d3c-4e8e-afd3-2d0e2e917134,4,299791.68,Malabar Gold,Luxury & Jewelry,"Bengaluru, IN",device-mobile-004,2026-08-20T05:43:24.823367+00:00,FLAGGED,1,HIGH_AMOUNT_SPIKE
7878aa2a-8b79-4d7c-8af5-36f0d0c0c309,44,1597.63,Netflix,Entertainment,"Kolkata, IN",device-laptop-044,2026-08-20T05:59:33.823367+00:00,APPROVED,0,None
a20e3e5a-9e9e-4eaf-9400-1528224abda3,22,517.78,Myntra,Shopping,"Pune, IN",device-mobile-022,2026-08-20T06:07:43.823367+00:00,APPROVED,0,None
7d713532-b594-4220-a159-a8070afa9791,39,1600.82,Tata Power,Utilities,"Chennai, IN",device-mobile-039,2026-08-20T06:13:24.823367+00:00,APPROVED,0,None
b316ddd7-cde1-46e0-883d-0f498ebec18b,22,907.36,Swiggy,Food & Dining,"Bengaluru, IN",device-mobile-022,2026-08-20T06:30:00.823367+00:00,APPROVED,0,None
b05648e8-922a-4ac8-9db0-775a523dc171,44,1629.74,Vijay Sales,Electronics,"Kolkata, IN",device-laptop-044,2026-08-20T07:06:29.823367+00:00,APPROVED,0,None
de62b6cd-3951-4df8-9cd7-cba1df912fdd,37,1001.72,Zepto,Groceries,"Kolkata, IN",device-mobile-037,2026-08-20T07:13:14.823367+00:00,APPROVED,0,None
2b8eecaf-b1ab-4b05-8b8a-fd804e2638a9,20,693.91,Instamart,Groceries,"Pune, IN",device-mobile-020,2026-08-20T07:17:29.823367+00:00,APPROVED,0,None
75f8be25-4368-4109-a001-8d60df4b6008,25,449.65,Amazon India,Shopping,"Bengaluru, IN",device-mobile-025,2026-08-20T07:21:22.823367+00:00,APPROVED,0,None
009ed52f-7c81-49d8-a10e-4157301975b6,19,2265.18,Amazon India,Shopping,"Kolkata, IN",device-mobile-019,2026-08-20T07:32:26.823367+00:00,APPROVED,0,None
6373d9d3-0423-4c3c-9df3-9d2d66574159,28,3934.79,Flipkart,Shopping,"Chennai, IN",device-mobile-028,2026-08-20T07:34:31.823367+00:00,APPROVED,0,None
c9e2fba4-ebf9-43a6-9348-e34a27d9d277,27,51396.55,Apple Store,Electronics,"Hyderabad, IN",device-emulator-root-6235,2026-08-20T07:45:08.823367+00:00,SUSPICIOUS,1,UNRECOGNIZED_DEVICE
92c6b666-c644-4ca8-a00c-d8306fb5a9f8,4,1093.22,IRCTC,Travel,"Bengaluru, IN",device-mobile-004,2026-08-20T07:46:13.823367+00:00,APPROVED,0,None
ce8ee32e-d349-415c-8a2c-b339b126b226,1,776.93,BookMyShow,Entertainment,"Bengaluru, IN",device-mobile-001,2026-08-20T07:54:44.823367+00:00,APPROVED,0,None
51e69137-7afc-4077-ab00-25aa7440a26a,2,2626.48,Barbeque Nation,Food & Dining,"Pune, IN",device-mobile-002,2026-08-20T08:01:09.823367+00:00,APPROVED,0,None
1368e2e8-085d-46ef-8d38-67601db673e9,50,2684.61,Adani Gas,Utilities,"Kolkata, IN",device-mobile-050,2026-08-20T08:06:45.823367+00:00,APPROVED,0,None
48c191ea-8c09-4cf7-b631-e001827e67e2,25,5700.94,PVR Cinemas,Entertainment,"Bengaluru, IN",device-mobile-025,2026-08-20T08:18:55.823367+00:00,APPROVED,0,None
77b22570-ed81-4977-be54-ad84f8c21575,3,5001.08,MakeMyTrip,Travel,"Delhi, IN",device-mobile-003,2026-08-20T08:23:46.823367+00:00,APPROVED,0,None
0fb5ddde-e8cb-41be-90bc-bd48e9dc3d17,42,1720.96,PVR Cinemas,Entertainment,"Delhi, IN",device-mobile-042,2026-08-20T08:25:46.823367+00:00,APPROVED,0,None
eba06248-010a-4266-a3af-8dc3c6e38317,50,3507.26,IndiGo,Travel,"Kolkata, IN",device-mobile-050,2026-08-20T08:26:38.823367+00:00,APPROVED,0,None
340abb42-c2a5-4f82-8256-231c98086c91,34,2372.36,Flipkart,Shopping,"Hyderabad, IN",device-mobile-034,2026-08-20T08:32:29.823367+00:00,APPROVED,0,None
4d491352-69ef-4dda-b1c1-be62c9f6bb99,45,1214.59,Tata Power,Utilities,"Kolkata, IN",device-mobile-045,2026-08-20T09:00:10.823367+00:00,APPROVED,0,None
949d8cd8-022e-4c1a-8d2a-52c2945d173e,9,3009.49,IndiGo,Travel,"Hyderabad, IN",device-mobile-009,2026-08-20T09:08:19.823367+00:00,APPROVED,0,None
54597c3e-8e90-483f-8007-34f96d298371,14,1246.19,H&M,Shopping,"Chennai, IN",device-mobile-014,2026-08-20T09:12:13.823367+00:00,APPROVED,0,None
cdd10878-6fb5-4298-9235-3f04a539c811,46,1508.54,Zomato,Food & Dining,"Delhi, IN",device-laptop-046,2026-08-20T09:18:53.823367+00:00,APPROVED,0,None
dc49485a-9547-4480-ab53-30b82010d18e,11,878.23,Ajio,Shopping,"Delhi, IN",device-mobile-011,2026-08-20T09:18:57.823367+00:00,APPROVED,0,None
0e263df6-26f4-4dd7-b135-e147baaf3323,14,868.48,Myntra,Shopping,"Chennai, IN",device-mobile-014,2026-08-20T09:36:42.823367+00:00,APPROVED,0,None
f5445dd1-4bcf-44ce-b7df-92ad251fac64,47,1908.97,Nature's Basket,Groceries,"Delhi, IN",device-mobile-047,2026-08-20T09:59:00.823367+00:00,APPROVED,0,None
faa1cdde-2cdd-4c11-a04c-d54a828b311e,18,1848.56,Ajio,Shopping,"Bengaluru, IN",device-mobile-018,2026-08-20T10:29:28.823367+00:00,APPROVED,0,None
5f19fd5b-0417-4e24-9148-6acfcae7a834,3,1862.79,DMart,Groceries,"Delhi, IN",device-laptop-003,2026-08-20T10:32:03.823367+00:00,APPROVED,0,None
87087075-8b77-4ac0-a295-ce516c21a784,18,4709.54,PVR Cinemas,Entertainment,"Bengaluru, IN",device-mobile-018,2026-08-20T10:34:54.823367+00:00,APPROVED,0,None
d0cf6c29-8d70-4770-a160-381d847b8164,19,3784.2,Uber,Travel,"Kolkata, IN",device-mobile-019,2026-08-20T10:44:31.823367+00:00,APPROVED,0,None
cc4fd0ef-fd4f-460e-a6a6-916a77cf532b,3,1850.66,Booking.com,Travel,"Delhi, IN",device-mobile-003,2026-08-20T11:02:41.823367+00:00,APPROVED,0,None
2a5b4c9f-8c99-4898-b43a-1e976cc9b080,44,3523.64,Blinkit,Groceries,"Kolkata, IN",device-laptop-044,2026-08-20T11:09:06.823367+00:00,APPROVED,0,None
dd97e5a6-6948-43aa-ae66-7eb3650eb8bf,40,23118.23,Amazon India,Shopping,"Ahmedabad, IN",device-mobile-040,2026-08-20T11:13:10.823367+00:00,SUSPICIOUS,1,RAPID_BURST
ac265ffb-cb17-4010-8342-ac39dda3cdde,31,3249.39,BigBasket,Groceries,"Delhi, IN",device-mobile-031,2026-08-20T11:36:25.823367+00:00,APPROVED,0,None
2b02009a-ae51-4c7d-b0c1-709d9af48e81,25,3097.86,BigBasket,Groceries,"Bengaluru, IN",device-mobile-025,2026-08-20T11:39:39.823367+00:00,APPROVED,0,None
d558169f-4311-499d-bf13-e1636181994d,37,1191.09,Ola,Travel,"Kolkata, IN",device-mobile-037,2026-08-20T11:44:50.823367+00:00,APPROVED,0,None
8a0f76e8-f5ac-42fa-a20e-13586c96d847,28,77454.57,Apple Store,Electronics,"Chennai, IN",device-emulator-root-2818,2026-08-20T12:14:39.823367+00:00,SUSPICIOUS,1,UNRECOGNIZED_DEVICE
89f5e63c-8a44-445c-ad29-2e05b4f14beb,41,656.7,Dominos,Food & Dining,"Ahmedabad, IN",device-mobile-041,2026-08-20T12:19:28.823367+00:00,APPROVED,0,None
ab193e5e-44ee-44fa-bdf5-8b1b256f81ad,45,933.18,Dominos,Food & Dining,"Delhi, IN",device-mobile-045,2026-08-20T12:30:50.823367+00:00,APPROVED,0,None
6360a6b7-5e4a-4d0b-a1dc-0a526e53189f,16,1710.47,Ola,Travel,"Chennai, IN",device-mobile-016,2026-08-20T12:36:17.823367+00:00,APPROVED,0,None
ab0887c4-4df2-4cd9-a3d9-ef4d551cf8e4,14,2313.27,BigBasket,Groceries,"Chennai, IN",device-mobile-014,2026-08-20T12:39:54.823367+00:00,APPROVED,0,None
ef2b16f2-e34e-452c-bba7-0511e8b2e102,44,2789.73,IndiGo,Travel,"Kolkata, IN",device-laptop-044,2026-08-20T12:40:18.823367+00:00,APPROVED,0,None
2aef8541-f995-4777-8d57-caf3cf6eee17,36,4216.69,BookMyShow,Entertainment,"Mumbai, IN",device-laptop-036,2026-08-20T12:41:49.823367+00:00,APPROVED,0,None
ce5dbdb4-564f-4bed-8b46-ffb78aab3d43,49,3459.14,Reliance Digital,Electronics,"Delhi, IN",device-laptop-049,2026-08-20T12:48:48.823367+00:00,APPROVED,0,None
94c7b010-708b-43b4-a7a9-6b8f388167a8,13,1396.73,IRCTC,Travel,"Hyderabad, IN",device-mobile-013,2026-08-20T13:01:29.823367+00:00,APPROVED,0,None
60a5b400-2efc-4d23-a306-19e6da63a5dc,18,2251.86,Croma,Electronics,"Bengaluru, IN",device-mobile-018,2026-08-20T13:03:43.823367+00:00,APPROVED,0,None
57eccdef-a41d-4237-aba4-d3f1ebe3fdd2,22,1668.66,Samsung Store,Electronics,"Bengaluru, IN",device-mobile-022,2026-08-20T13:07:12.823367+00:00,APPROVED,0,None
0092d212-9f97-4340-a5d4-4ffeeab1e9c3,21,2592.03,Dominos,Food & Dining,"Chennai, IN",device-mobile-021,2026-08-20T13:21:32.823367+00:00,APPROVED,0,None
8a19b777-4e54-4fdd-8fc1-ae516062a14d,12,2030.13,BookMyShow,Entertainment,"Chennai, IN",device-mobile-012,2026-08-20T13:25:03.823367+00:00,APPROVED,0,None
2d190778-c206-4a35-96f4-13ef14e231e9,28,53821.34,Apple Store,Electronics,"Mumbai, IN",device-emulator-root-1700,2026-08-20T13:25:10.823367+00:00,SUSPICIOUS,1,UNRECOGNIZED_DEVICE
9677290c-cd92-4ed1-9aa0-9203328c3977,24,1428.47,Steam Games,Entertainment,"Bengaluru, IN",device-mobile-024,2026-08-20T13:28:15.823367+00:00,APPROVED,0,None
a7ca6a85-d56d-4100-9d4a-94a1afcb781c,28,917.72,Tiffany & Co,Luxury & Jewelry,"Chennai, IN",device-mobile-028,2026-08-20T13:28:38.823367+00:00,APPROVED,0,None
3895babf-f166-4eda-816d-df98b2fa46c9,19,1274.22,Ola,Travel,"Kolkata, IN",device-mobile-019,2026-08-20T13:33:24.823367+00:00,APPROVED,0,None
adc452ac-fd8d-47a1-ae32-240ef51ed878,17,2613.06,Adani Gas,Utilities,"Mumbai, IN",device-mobile-017,2026-08-20T13:34:49.823367+00:00,APPROVED,0,None
633e6db7-d0fb-4b1c-8d44-014fac74f9d7,26,3179.15,Booking.com,Travel,"Ahmedabad, IN",device-mobile-026,2026-08-20T13:37:06.823367+00:00,APPROVED,0,None
69264349-e339-4e54-bc1d-067323461a11,36,4495.84,Amazon India,Shopping,"Mumbai, IN",device-laptop-036,2026-08-20T13:38:58.823367+00:00,APPROVED,0,None
20175619-c150-4c27-ad26-765f744ce616,3,1436.93,Amazon India,Shopping,"Delhi, IN",device-mobile-003,2026-08-20T13:45:31.823367+00:00,APPROVED,0,None
2b5ef0c0-5415-405c-82a2-502758442b03,19,3222.85,Zomato,Food & Dining,"Kolkata, IN",device-mobile-019,2026-08-20T13:55:53.823367+00:00,APPROVED,0,None
63370bed-6270-4d5a-afde-f72dacfe0a24,27,1908.58,Zomato,Food & Dining,"Chennai, IN",device-mobile-027,2026-08-20T14:01:34.823367+00:00,APPROVED,0,None
7a628e71-2906-4cbc-b500-0da68ca1a491,21,1191.56,Barbeque Nation,Food & Dining,"Chennai, IN",device-laptop-021,2026-08-20T14:14:17.823367+00:00,APPROVED,0,None
7c1d2899-1ee5-4c04-a326-fd2b04d5e427,13,1757.61,Amazon India,Shopping,"Hyderabad, IN",device-mobile-013,2026-08-20T15:06:35.823367+00:00,APPROVED,0,None
27efdf34-89d1-4a5c-bec1-b81a53aa79b2,37,2091.76,Zara,Shopping,"Kolkata, IN",device-mobile-037,2026-08-20T15:11:51.823367+00:00,APPROVED,0,None
95c45692-fbbb-40a2-9735-a068e8ad3edf,2,2226.4,Myntra,Shopping,"Pune, IN",device-mobile-002,2026-08-20T15:11:54.823367+00:00,APPROVED,0,None
d9fd13b3-b54f-4da2-b710-c2ff2ba90640,17,1009.32,Amazon India,Shopping,"Mumbai, IN",device-mobile-017,2026-08-20T15:13:23.823367+00:00,APPROVED,0,None
6885175f-7979-4c36-be65-ff5c53aeaad6,13,4352.92,BookMyShow,Entertainment,"Mumbai, IN",device-mobile-013,2026-08-20T15:27:31.823367+00:00,APPROVED,0,None
d8ee11c0-2a1d-4e7e-913c-0bae3c97c707,19,1767.83,BigBasket,Groceries,"Kolkata, IN",device-mobile-019,2026-08-20T15:33:17.823367+00:00,APPROVED,0,None
e6ba7959-0626-427b-b8e4-e2c901d3d694,20,2209.25,BookMyShow,Entertainment,"Pune, IN",device-mobile-020,2026-08-20T15:42:55.823367+00:00,APPROVED,0,None
71e34b9a-46bd-437b-8401-9994dd40a616,37,2785.99,DMart,Groceries,"Kolkata, IN",device-mobile-037,2026-08-20T15:43:49.823367+00:00,APPROVED,0,None
3c002610-8384-4df7-961f-5cfeb53cdcde,47,2454.07,Barbeque Nation,Food & Dining,"Bengaluru, IN",device-mobile-047,2026-08-20T15:45:19.823367+00:00,APPROVED,0,None
9c4a73d6-aa90-4990-b791-93b0d4b60294,10,1539.82,Flipkart,Shopping,"Mumbai, IN",device-mobile-010,2026-08-20T15:53:27.823367+00:00,APPROVED,0,None
055c4ee3-b8aa-44db-85c4-c00a5aea9fcd,24,1252.69,Croma,Electronics,"Bengaluru, IN",device-mobile-024,2026-08-20T16:06:00.823367+00:00,APPROVED,0,None
feb9cedb-d9b4-4e69-be48-4b5a4426411f,12,2441.44,Ajio,Shopping,"Chennai, IN",device-mobile-012,2026-08-20T16:09:34.823367+00:00,APPROVED,0,None
2b4b6f45-87b1-44e3-a735-afe22fc487a1,30,461.05,Netflix,Entertainment,"Bengaluru, IN",device-laptop-030,2026-08-20T16:18:56.823367+00:00,APPROVED,0,None
7f9eb451-a98a-4f35-bb8c-eecdf3afa83a,4,1991.65,Ajio,Shopping,"Bengaluru, IN",device-laptop-004,2026-08-20T16:23:29.823367+00:00,APPROVED,0,None
8f6de475-c2f5-4a65-b4a0-e88062f46593,16,676.44,Blinkit,Groceries,"Chennai, IN",device-mobile-016,2026-08-20T16:27:10.823367+00:00,APPROVED,0,None
29ccf160-b8cf-47ba-a02e-904440dc95f3,18,1346.64,Dominos,Food & Dining,"Bengaluru, IN",device-mobile-018,2026-08-20T16:38:59.823367+00:00,APPROVED,0,None
cfb166da-07b4-4f50-8cc2-4466c87964b2,21,1725.29,Zara,Shopping,"Chennai, IN",device-mobile-021,2026-08-20T16:55:12.823367+00:00,APPROVED,0,None
e3e1f4f8-028b-48dc-8f72-5d1092ea6407,27,486.35,BookMyShow,Entertainment,"Chennai, IN",device-mobile-027,2026-08-20T17:07:47.823367+00:00,APPROVED,0,None
c73e55fc-267e-4e73-9fa6-5ab2dcebb50d,25,1713.72,DMart,Groceries,"Bengaluru, IN",device-mobile-025,2026-08-20T17:08:17.823367+00:00,APPROVED,0,None
76cb67fe-bbf0-4057-ae04-12bb2bfaf0e2,15,1367.91,Jio Recharge,Utilities,"Kolkata, IN",device-mobile-015,2026-08-20T17:16:10.823367+00:00,APPROVED,0,None
97e60466-63be-4c81-8a42-4a166ee2e5d2,33,820.93,Zepto,Groceries,"Kolkata, IN",device-mobile-033,2026-08-20T17:25:35.823367+00:00,APPROVED,0,None
8db69ff4-f0e0-4317-a8e4-34fc295f0c1e,36,5026.41,Flipkart,Shopping,"Mumbai, IN",device-mobile-036,2026-08-20T17:29:36.823367+00:00,APPROVED,0,None
ed0d5b98-636c-4141-bcd3-eb2c66254468,4,96862.04,Rolex Boutique,Luxury & Jewelry,"Bengaluru, IN",device-mobile-004,2026-08-20T17:37:31.823367+00:00,FLAGGED,1,HIGH_AMOUNT_SPIKE
4bdff1a2-7566-428a-9299-01509d564a7d,1,1032.3,IRCTC,Travel,"Bengaluru, IN",device-mobile-001,2026-08-20T17:45:55.823367+00:00,APPROVED,0,None
7dbd93a3-f760-4ac9-ba8d-3be817a404d1,2,1391.48,Steam Games,Shopping,"Singapore, SG",device-botnet-57,2026-08-20T17:48:58.823367+00:00,FLAGGED,1,FAILED_ATTEMPT_STUFFING
12df5511-5ecb-4edf-ab45-925f66e43793,49,2619.58,Tata Power,Utilities,"Delhi, IN",device-mobile-049,2026-08-20T17:49:38.823367+00:00,APPROVED,0,None
907820d1-3026-480f-bea1-36d510a0cffd,43,1259.57,Booking.com,Travel,"Pune, IN",device-mobile-043,2026-08-20T17:51:45.823367+00:00,APPROVED,0,None
b7cbba4a-c2f5-4c02-bab7-d12c7dcc7a2d,30,737.99,Tiffany & Co,Luxury & Jewelry,"Bengaluru, IN",device-mobile-030,2026-08-20T18:12:41.823367+00:00,APPROVED,0,None
1265bbf0-d482-47f6-bccb-c55c8ddac12e,34,3689.44,Jio Recharge,Utilities,"Hyderabad, IN",device-mobile-034,2026-08-20T18:16:21.823367+00:00,APPROVED,0,None
cc0d6a7e-526d-4a83-9a45-0f2c73238462,19,1778.29,Ajio,Shopping,"Bengaluru, IN",device-mobile-019,2026-08-20T18:16:25.823367+00:00,APPROVED,0,None
ca1f9b39-5aa0-40e0-a8e3-b309367987a9,25,2223.65,Blinkit,Groceries,"Bengaluru, IN",device-mobile-025,2026-08-20T18:34:10.823367+00:00,APPROVED,0,None
428f384b-cd65-421c-a931-835b097e8390,9,3530.19,Netflix,Entertainment,"Pune, IN",device-laptop-009,2026-08-20T18:38:19.823367+00:00,APPROVED,0,None
